emprestimo_id,livro_id,cliente_id,data_emprestimo,data_devolucao,status
613,40,128,2022-04-07,2022-04-27,finalizado
614,187,191,2022-06-20,,ativo
615,162,47,2020-10-24,2020-11-17,atrasado
616,192,97,2022-05-05,2022-05-18,finalizado
617,3,142,2020-04-04,2020-04-19,finalizado
618,18,40,2022-03-22,2022-04-08,atrasado
619,10,114,2021-05-21,,ativo
620,51,30,2022-12-21,2022-12-29,finalizado
621,141,271,2020-09-01,2020-09-05,atrasado
622,157,215,2021-03-26,,ativo
623,1,93,2020-07-01,2020-07-18,atrasado
624,16,41,2023-05-05,2023-05-18,finalizado
625,82,141,2020-09-03,2020-09-26,finalizado
626,24,299,2020-11-03,2020-12-03,finalizado
627,163,197,2023-08-29,,ativo
628,112,165,2021-01-30,2021-02-06,atrasado
629,63,164,2020-12-25,,ativo
630,5,10,2020-09-18,,ativo
631,152,155,2021-11-29,,ativo
632,163,145,2022-10-15,2022-10-20,finalizado
633,31,122,2020-06-24,,ativo
634,7,4,2023-10-16,2023-11-07,atrasado
635,77,26,2023-06-19,2023-06-22,atrasado
636,57,131,2021-03-19,2021-04-17,finalizado
637,164,102,2022-09-06,2022-09-22,atrasado
638,72,71,2021-10-27,,ativo
639,44,120,2021-05-13,,ativo
640,196,186,2021-03-19,2021-04-15,atrasado
641,51,6,2023-06-04,,ativo
642,23,294,2020-10-14,2020-10-18,atrasado
643,77,70,2021-04-06,2021-05-06,finalizado
644,150,225,2023-03-05,2023-03-11,atrasado
645,102,179,2020-07-18,2020-07-26,finalizado
646,20,172,2021-12-02,2021-12-16,finalizado
647,159,134,2020-05-25,2020-06-13,atrasado
648,149,14,2022-02-03,2022-02-07,atrasado
649,195,294,2022-05-26,2022-06-12,atrasado
650,99,217,2023-04-27,2023-05-14,atrasado
651,105,214,2020-12-10,2020-12-25,atrasado
652,101,239,2021-01-20,,ativo
653,190,172,2020-04-18,2020-04-27,atrasado
654,11,114,2020-06-29,,ativo
655,192,196,2022-09-27,,ativo
656,144,16,2021-08-10,2021-08-19,finalizado
657,55,130,2023-03-08,2023-04-05,finalizado
658,57,228,2020-10-29,2020-11-27,finalizado
659,64,75,2021-03-23,2021-04-07,finalizado
660,144,13,2021-05-22,2021-06-14,atrasado
661,172,289,2021-11-22,2021-12-16,atrasado
662,166,102,2021-02-06,,ativo
663,200,248,2021-01-12,,ativo
664,131,260,2023-05-14,2023-06-08,atrasado
665,143,150,2020-06-27,2020-07-15,finalizado
666,164,35,2020-06-09,,ativo
667,82,65,2022-10-19,,ativo
668,67,119,2023-09-30,2023-10-05,finalizado
669,54,255,2020-01-12,2020-02-02,atrasado
670,9,262,2023-11-10,,ativo
671,136,266,2022-01-18,2022-01-28,finalizado
672,144,47,2023-11-13,,ativo
673,18,206,2022-05-18,2022-06-02,atrasado
674,184,124,2023-08-04,2023-08-14,atrasado
675,20,135,2022-04-23,,ativo
676,31,11,2020-04-13,,ativo
677,159,120,2021-11-28,2021-12-05,atrasado
678,133,32,2022-06-05,2022-06-12,atrasado
679,60,106,2021-01-05,2021-01-16,atrasado
680,94,174,2020-04-22,2020-05-06,finalizado
681,186,92,2023-11-02,2023-11-30,finalizado
682,145,53,2020-11-27,2020-12-21,finalizado
683,108,266,2023-02-14,2023-03-01,atrasado
684,83,192,2022-08-21,,ativo
685,26,265,2022-03-25,2022-04-13,atrasado
686,157,251,2023-08-03,2023-08-16,atrasado
687,100,179,2020-10-15,2020-11-08,atrasado
688,190,91,2023-12-24,2024-01-18,finalizado
689,101,103,2020-11-14,2020-11-15,finalizado
690,24,291,2023-01-29,,ativo
691,66,154,2022-05-24,2022-06-23,atrasado
692,117,203,2022-08-26,,ativo
693,17,296,2023-10-31,2023-11-01,atrasado
694,90,99,2022-09-27,2022-09-30,finalizado
695,45,54,2021-08-11,2021-08-17,atrasado
696,41,4,2020-04-28,2020-05-09,atrasado
697,92,79,2021-07-01,2021-07-06,finalizado
698,31,261,2023-07-24,,ativo
699,50,218,2023-10-01,,ativo
700,95,227,2023-12-19,2023-12-29,atrasado
701,141,42,2022-11-15,,ativo
702,121,174,2022-09-24,,ativo
703,90,203,2020-11-02,2020-11-24,atrasado
704,142,2,2021-03-23,,ativo
705,4,70,2023-08-04,2023-08-15,finalizado
706,87,32,2023-12-16,2024-01-08,finalizado
707,160,132,2023-12-04,,ativo
708,66,104,2022-12-28,,ativo
709,48,98,2023-10-28,,ativo
710,139,185,2021-04-28,2021-05-27,atrasado
711,45,296,2022-11-20,2022-12-03,atrasado
712,136,181,2022-11-26,2022-12-11,atrasado
713,186,251,2021-05-15,2021-05-26,finalizado
714,66,216,2022-04-08,2022-04-30,finalizado
715,78,227,2023-02-26,,ativo
716,46,182,2022-12-08,,ativo
717,143,273,2023-03-17,,ativo
718,136,171,2020-12-07,2020-12-27,finalizado
719,158,86,2021-04-09,2021-04-18,finalizado
720,9,228,2023-05-23,2023-06-18,atrasado
721,140,156,2021-01-22,,ativo
722,128,85,2021-12-15,2021-12-31,atrasado
723,135,53,2021-03-09,2021-03-28,atrasado
724,88,251,2021-09-03,2021-09-09,finalizado
725,18,284,2023-09-05,2023-09-14,atrasado
726,66,109,2023-08-18,2023-08-25,atrasado
727,148,228,2022-01-30,2022-02-10,finalizado
728,39,33,2021-04-20,2021-04-27,atrasado
729,55,264,2020-12-07,2020-12-27,finalizado
730,108,197,2020-04-24,2020-04-27,finalizado
731,95,129,2023-06-22,2023-07-18,finalizado
732,37,231,2022-11-04,,ativo
733,35,26,2023-10-01,2023-10-15,finalizado
734,31,235,2023-04-19,2023-05-17,atrasado
735,103,286,2020-07-30,,ativo
736,21,37,2022-06-17,2022-07-14,finalizado
737,162,92,2022-05-09,,ativo
738,8,109,2021-10-31,2021-11-28,atrasado
739,33,55,2021-10-25,2021-11-13,finalizado
740,182,143,2021-06-01,2021-06-08,finalizado
741,114,42,2021-03-29,2021-04-05,finalizado
742,39,228,2022-06-29,2022-07-16,atrasado
743,101,16,2020-01-18,2020-01-29,atrasado
744,152,254,2021-08-05,2021-08-21,finalizado
745,191,228,2020-04-23,2020-05-16,atrasado
746,168,199,2023-04-28,2023-05-12,finalizado
747,16,50,2023-06-02,2023-06-10,finalizado
748,6,51,2020-11-25,2020-12-17,finalizado
749,70,286,2022-09-27,2022-09-29,atrasado
750,24,166,2021-01-14,,ativo
751,140,201,2021-05-11,2021-05-19,atrasado
752,70,111,2022-11-06,2022-11-14,finalizado
753,125,289,2021-03-16,2021-03-23,finalizado
754,14,265,2021-06-27,2021-06-29,finalizado
755,26,28,2022-07-21,2022-08-06,atrasado
756,7,125,2022-01-24,2022-02-21,finalizado
757,180,214,2020-11-09,,ativo
758,146,127,2021-09-05,2021-09-06,atrasado
759,95,291,2023-06-07,,ativo
760,79,245,2023-09-23,2023-10-17,atrasado
761,154,23,2022-06-10,2022-06-17,finalizado
762,148,233,2023-03-13,2023-04-04,atrasado
763,140,202,2023-03-30,2023-03-31,finalizado
764,182,80,2021-04-09,2021-05-04,atrasado
765,15,231,2022-08-23,2022-09-17,finalizado
766,91,52,2020-07-26,2020-07-27,finalizado
767,15,16,2020-10-20,,ativo
768,63,266,2020-12-21,,ativo
769,141,258,2020-06-29,,ativo
770,116,126,2023-10-10,,ativo
771,194,37,2023-06-10,2023-06-14,atrasado
772,139,33,2022-02-25,,ativo
773,44,71,2023-09-15,2023-09-16,finalizado
774,174,125,2021-07-05,2021-07-19,finalizado
775,167,60,2021-01-14,2021-01-27,finalizado
776,29,210,2021-09-24,2021-10-19,atrasado
777,119,36,2022-05-12,,ativo
778,21,46,2022-10-18,,ativo
779,48,267,2022-10-19,2022-11-15,atrasado
780,38,37,2020-07-13,2020-07-29,finalizado
781,113,37,2023-02-22,2023-03-05,finalizado
782,167,298,2020-09-28,,ativo
783,87,203,2023-12-08,2024-01-03,atrasado
784,83,113,2021-06-20,2021-07-16,atrasado
785,9,108,2020-11-21,2020-12-05,finalizado
786,112,5,2023-12-31,2024-01-29,atrasado
787,132,277,2022-04-14,2022-05-03,atrasado
788,90,235,2023-08-10,,ativo
789,98,2,2020-03-20,,ativo
790,149,227,2020-03-30,,ativo
791,62,288,2022-02-25,2022-03-24,finalizado
792,6,290,2022-12-01,2022-12-20,atrasado
793,3,214,2022-08-11,2022-09-04,finalizado
794,58,248,2021-02-18,2021-02-25,atrasado
795,57,79,2020-07-12,2020-07-15,atrasado
796,84,117,2023-07-05,2023-07-12,finalizado
797,29,280,2022-01-29,2022-02-12,atrasado
798,144,151,2023-01-09,,ativo
799,110,112,2023-10-31,,ativo
800,68,265,2023-06-30,2023-07-13,finalizado
801,135,95,2022-05-17,2022-05-30,finalizado
802,40,139,2023-03-16,,ativo
803,152,142,2022-07-18,2022-08-15,atrasado
804,190,291,2020-02-22,2020-03-23,atrasado
805,107,135,2023-02-08,2023-02-18,atrasado
806,164,5,2020-03-14,,ativo
807,52,57,2023-07-31,,ativo
808,196,224,2020-01-11,2020-01-26,finalizado
809,62,91,2022-04-09,,ativo
810,141,297,2023-08-10,2023-08-27,finalizado
811,21,240,2021-12-04,2021-12-18,atrasado
812,27,186,2023-05-26,2023-06-08,atrasado
813,37,240,2023-03-18,,ativo
814,71,34,2020-11-11,2020-12-06,finalizado
815,108,63,2020-12-23,2021-01-21,atrasado
816,185,41,2020-01-28,,ativo
817,183,178,2020-09-22,2020-09-26,atrasado
818,123,78,2021-04-28,2021-05-25,finalizado
819,108,152,2022-10-02,2022-10-28,atrasado
820,58,45,2023-02-07,2023-02-21,finalizado
821,86,8,2023-10-11,2023-10-29,atrasado
822,103,206,2021-03-17,2021-03-21,atrasado
823,104,183,2020-08-07,,ativo
824,7,67,2022-04-24,2022-05-17,atrasado
825,73,56,2021-12-09,2021-12-26,finalizado
826,75,46,2021-07-09,2021-08-08,finalizado
827,69,158,2023-07-10,2023-07-27,atrasado
828,191,270,2022-09-27,2022-10-06,finalizado
829,158,154,2022-11-12,2022-12-04,finalizado
830,92,230,2020-09-07,2020-09-27,atrasado
831,40,178,2022-07-26,2022-08-03,atrasado
832,54,31,2021-11-14,2021-12-11,finalizado
833,75,257,2022-12-25,2023-01-19,finalizado
834,108,206,2023-12-26,,ativo
835,101,132,2021-02-01,2021-02-03,atrasado
836,174,279,2021-04-18,2021-04-24,finalizado
837,129,114,2022-03-12,2022-03-26,finalizado
838,192,196,2021-02-22,,ativo
839,122,132,2020-08-02,2020-08-07,finalizado
840,61,138,2022-08-18,,ativo
841,149,232,2023-12-08,,ativo
842,59,118,2021-10-14,2021-11-07,finalizado
843,123,97,2023-02-18,2023-02-21,atrasado
844,112,205,2023-07-27,2023-07-30,finalizado
845,158,250,2022-12-21,2023-01-10,atrasado
846,37,266,2023-01-15,,ativo
847,87,141,2020-10-26,2020-11-02,finalizado
848,76,278,2021-06-11,2021-07-07,finalizado
849,6,124,2020-09-19,2020-10-15,atrasado
850,10,284,2023-01-28,2023-02-25,atrasado
851,29,252,2022-04-20,2022-05-09,finalizado
852,189,210,2020-07-08,2020-07-24,finalizado
853,74,90,2020-12-13,2020-12-15,finalizado
854,127,173,2021-08-27,2021-09-21,atrasado
855,45,59,2023-06-07,,ativo
856,126,263,2021-06-07,2021-06-16,atrasado
857,168,53,2023-10-03,2023-10-12,finalizado
858,124,67,2021-03-20,2021-04-06,atrasado
859,44,13,2022-04-05,,ativo
860,74,181,2022-01-03,,ativo
861,13,274,2021-05-28,2021-06-09,finalizado
862,18,269,2022-10-11,2022-10-27,finalizado
863,80,40,2022-02-22,,ativo
864,189,56,2023-03-18,,ativo
865,141,169,2023-01-03,2023-01-24,atrasado
866,161,188,2022-07-31,2022-08-11,atrasado
867,109,105,2023-11-23,2023-12-16,finalizado
868,184,11,2023-11-11,,ativo
869,4,58,2023-09-06,2023-09-11,atrasado
870,164,235,2021-12-25,2022-01-14,atrasado
871,8,198,2023-02-17,,ativo
872,41,236,2020-07-05,2020-07-07,atrasado
873,153,100,2021-10-21,2021-10-26,atrasado
874,155,231,2022-04-19,,ativo
875,73,60,2023-10-04,2023-11-01,atrasado
876,5,168,2022-12-28,2023-01-07,finalizado
877,30,296,2023-01-15,2023-01-17,finalizado
878,178,55,2022-05-04,,ativo
879,188,160,2020-05-01,,ativo
880,80,300,2023-04-07,,ativo
881,5,156,2022-02-02,2022-02-21,finalizado
882,18,22,2023-03-20,,ativo
883,64,116,2022-12-29,2023-01-26,atrasado
884,95,101,2021-08-02,2021-08-29,finalizado
885,139,168,2022-10-22,,ativo
886,45,63,2023-04-25,2023-04-28,atrasado
887,130,56,2021-03-12,2021-03-31,atrasado
888,92,277,2020-02-01,2020-02-24,atrasado
889,118,160,2023-10-27,2023-11-22,atrasado
890,153,73,2020-10-21,2020-10-22,atrasado
891,12,239,2020-06-01,2020-06-15,finalizado
892,15,109,2021-07-23,2021-07-25,atrasado
893,36,120,2020-01-24,,ativo
894,123,138,2021-08-01,2021-08-21,atrasado
895,25,274,2022-03-07,,ativo
896,87,30,2023-02-27,2023-03-21,atrasado
897,23,85,2021-03-18,2021-03-29,atrasado
898,164,159,2021-01-04,2021-02-03,atrasado
899,149,138,2021-05-12,,ativo
900,42,273,2022-11-01,2022-12-01,finalizado
901,130,99,2021-12-11,,ativo
902,111,279,2020-08-10,2020-08-26,atrasado
903,158,53,2023-07-21,2023-08-15,atrasado
904,115,263,2023-08-19,2023-09-15,finalizado
905,98,298,2020-04-09,,ativo
906,171,119,2021-03-02,,ativo
907,127,131,2021-08-31,,ativo
908,148,16,2022-04-17,,ativo
909,70,79,2021-07-26,2021-08-13,atrasado
910,195,257,2022-09-12,,ativo
911,47,169,2021-10-18,2021-10-20,atrasado
912,44,113,2023-08-03,,ativo
913,160,297,2021-08-12,2021-08-17,atrasado
914,78,188,2021-09-24,,ativo
915,146,170,2020-04-22,,ativo
916,84,14,2022-12-30,,ativo
917,179,150,2022-09-30,,ativo
918,197,251,2021-06-07,2021-06-24,finalizado
919,166,244,2020-09-09,,ativo
920,68,198,2023-11-10,2023-12-08,atrasado
921,24,283,2020-01-12,,ativo
922,9,290,2020-07-28,2020-07-31,atrasado
923,84,22,2021-07-23,2021-08-01,atrasado
924,66,156,2023-07-21,2023-08-10,finalizado
925,162,90,2023-03-24,,ativo
926,75,255,2020-05-16,2020-05-22,atrasado
927,189,263,2023-09-16,,ativo
928,96,258,2021-09-13,,ativo
929,135,137,2022-05-25,,ativo
930,199,252,2023-07-04,2023-07-16,atrasado
931,199,264,2020-06-23,2020-07-07,atrasado
932,139,102,2021-09-14,,ativo
933,59,99,2021-08-19,,ativo
934,32,234,2022-12-21,2022-12-26,finalizado
935,7,121,2022-02-16,2022-03-02,finalizado
936,165,109,2020-07-06,2020-07-19,atrasado
937,43,137,2020-04-25,2020-05-13,atrasado
938,197,226,2021-01-22,2021-02-18,atrasado
939,22,294,2023-01-30,,ativo
940,39,50,2020-08-21,,ativo
941,21,144,2022-08-15,,ativo
942,142,150,2023-10-20,2023-10-26,finalizado
943,119,74,2023-06-16,,ativo
944,3,38,2020-12-17,,ativo
945,9,12,2022-08-12,2022-09-08,atrasado
946,10,176,2021-10-24,,ativo
947,125,101,2023-09-22,2023-10-20,atrasado
948,197,115,2020-06-02,2020-06-10,atrasado
949,101,3,2023-06-09,2023-06-20,atrasado
950,195,13,2021-11-26,,ativo
951,114,47,2021-02-05,2021-02-21,atrasado
952,146,234,2022-05-03,2022-05-11,finalizado
953,34,261,2020-11-09,2020-11-16,atrasado
954,47,225,2023-09-15,,ativo
955,137,288,2021-07-22,2021-08-07,finalizado
956,159,298,2022-11-09,,ativo
957,124,235,2020-08-29,2020-09-14,finalizado
958,173,180,2021-12-26,,ativo
959,152,245,2022-05-17,,ativo
960,24,98,2023-12-04,2023-12-22,atrasado
961,64,284,2023-12-09,2023-12-27,atrasado
962,192,141,2021-08-31,2021-09-01,finalizado
963,112,49,2020-07-05,,ativo
964,73,285,2023-04-02,,ativo
965,179,161,2021-02-07,,ativo
966,168,10,2021-01-17,,ativo
967,85,148,2021-03-20,2021-03-27,finalizado
968,5,87,2022-07-23,2022-07-31,finalizado
969,33,55,2020-06-07,2020-07-05,atrasado
970,121,108,2022-09-10,,ativo
971,144,100,2022-02-19,,ativo
972,149,122,2023-09-03,2023-09-18,atrasado
973,22,216,2020-02-09,2020-03-06,atrasado
974,54,79,2022-06-25,2022-07-25,atrasado
975,38,212,2021-05-21,2021-06-17,finalizado
976,123,299,2023-03-31,2023-04-07,atrasado
977,112,252,2020-06-13,,ativo
978,149,62,2020-05-05,2020-05-17,atrasado
979,112,249,2020-08-17,2020-09-16,finalizado
980,118,297,2022-04-17,2022-04-19,finalizado
981,120,77,2020-04-14,2020-04-16,finalizado
982,114,104,2022-06-14,2022-06-18,finalizado
983,61,213,2020-06-25,,ativo
984,24,295,2020-09-15,2020-09-24,finalizado
985,198,22,2022-03-27,2022-04-08,finalizado
986,163,56,2022-04-25,,ativo
987,149,260,2022-09-17,2022-10-15,atrasado
988,29,18,2021-03-09,,ativo
989,9,295,2020-10-01,2020-10-16,atrasado
990,11,204,2023-06-27,2023-07-07,finalizado
991,48,225,2020-12-02,2020-12-15,atrasado
992,14,34,2020-10-31,,ativo
993,198,207,2022-06-18,2022-07-13,atrasado
994,9,60,2022-03-25,2022-03-28,atrasado
995,135,289,2022-02-06,2022-02-08,finalizado
996,167,22,2021-10-26,2021-11-22,finalizado
997,139,224,2022-09-22,,ativo
998,196,99,2022-02-11,2022-03-12,finalizado
999,98,131,2022-08-04,2022-08-07,atrasado
1000,14,68,2020-05-08,2020-06-05,atrasado
1001,47,32,2022-12-24,,ativo
1002,85,299,2023-10-09,,ativo
1003,115,209,2021-09-30,,ativo
1004,126,112,2020-05-11,2020-05-24,atrasado
1005,26,26,2021-08-27,2021-09-26,atrasado
1006,140,65,2022-05-15,2022-06-07,finalizado
1007,126,83,2022-05-24,,ativo
1008,3,35,2020-09-18,2020-09-25,finalizado
1009,140,20,2022-02-19,,ativo
1010,135,143,2022-09-14,2022-10-12,atrasado
1011,12,10,2021-04-29,2021-05-23,finalizado
1012,35,154,2023-03-03,2023-04-01,finalizado
1013,86,288,2020-04-12,2020-04-29,atrasado
1014,129,115,2020-05-12,,ativo
1015,51,129,2022-01-02,2022-01-13,atrasado
1016,179,73,2020-06-20,2020-07-02,finalizado
1017,149,52,2023-06-27,,ativo
1018,158,293,2022-01-04,2022-01-30,finalizado
1019,83,129,2023-02-09,2023-02-27,finalizado
1020,28,289,2020-03-17,2020-04-11,finalizado
1021,68,187,2020-01-07,2020-01-10,finalizado
1022,66,167,2020-10-28,2020-11-01,atrasado
1023,197,270,2020-01-08,,ativo
1024,69,126,2023-06-08,2023-06-26,finalizado
1025,164,191,2022-05-23,,ativo
1026,152,246,2023-12-08,2023-12-26,finalizado
1027,123,106,2023-01-05,2023-01-20,finalizado
1028,6,52,2022-01-20,,ativo
1029,56,7,2022-07-15,,ativo
1030,180,254,2021-03-14,2021-04-13,finalizado
1031,3,281,2023-10-30,2023-11-18,atrasado
1032,35,183,2023-02-23,,ativo
1033,198,82,2020-09-27,,ativo
1034,107,165,2022-01-15,2022-01-19,atrasado
1035,170,146,2022-02-03,2022-02-27,finalizado
1036,157,216,2023-12-12,2024-01-08,finalizado
1037,161,240,2022-04-15,2022-05-06,atrasado
1038,162,126,2020-07-15,2020-07-27,atrasado
1039,69,58,2023-06-05,2023-06-25,atrasado
1040,152,3,2022-11-01,,ativo
1041,129,74,2022-04-05,2022-04-30,atrasado
1042,124,263,2021-08-12,,ativo
1043,145,96,2021-01-12,2021-01-13,atrasado
1044,114,221,2022-06-23,2022-07-12,atrasado
1045,135,284,2023-04-27,2023-04-29,finalizado
1046,183,222,2021-09-25,2021-10-11,finalizado
1047,66,3,2020-06-07,2020-06-15,atrasado
1048,73,33,2023-07-30,2023-08-10,atrasado
1049,23,246,2021-12-15,2022-01-13,finalizado
1050,74,17,2020-01-11,2020-02-06,finalizado
1051,79,52,2022-10-19,2022-11-02,finalizado
1052,187,78,2023-07-23,2023-07-26,finalizado
1053,27,3,2021-11-11,2021-11-26,atrasado
1054,162,248,2022-08-05,2022-08-30,atrasado
1055,148,106,2021-05-28,2021-06-26,atrasado
1056,18,252,2023-09-27,,ativo
1057,159,137,2020-08-03,2020-08-23,atrasado
1058,101,240,2020-04-22,,ativo
1059,139,263,2020-01-07,2020-01-21,finalizado
1060,49,194,2021-10-26,,ativo
1061,89,218,2022-05-09,,ativo
1062,15,1,2021-05-16,2021-06-03,atrasado
1063,94,197,2022-05-19,2022-06-14,atrasado
1064,44,279,2020-02-02,2020-02-12,atrasado
1065,44,222,2023-10-10,2023-10-26,atrasado
1066,5,183,2023-04-30,2023-05-18,atrasado
1067,31,279,2020-09-15,2020-09-22,finalizado
1068,151,62,2023-04-05,,ativo
1069,151,135,2023-09-17,2023-10-10,finalizado
1070,1,139,2021-03-23,,ativo
1071,173,263,2021-09-01,,ativo
1072,29,300,2021-04-22,2021-05-06,finalizado
1073,27,112,2023-05-03,2023-05-11,finalizado
1074,110,191,2021-03-26,,ativo
1075,35,177,2023-02-22,2023-03-08,atrasado
1076,54,155,2021-03-30,2021-04-27,finalizado
1077,113,54,2020-12-13,2020-12-16,finalizado
1078,153,192,2023-08-17,2023-09-10,finalizado
1079,129,281,2020-12-14,,ativo
1080,189,208,2023-02-19,,ativo
1081,42,259,2021-02-19,,ativo
1082,172,267,2020-07-24,2020-08-08,finalizado
1083,174,20,2020-12-08,2020-12-14,finalizado
1084,133,49,2022-12-07,,ativo
1085,17,230,2021-02-15,2021-03-06,finalizado
1086,100,197,2020-08-29,2020-09-25,finalizado
1087,167,193,2023-01-24,2023-01-26,finalizado
1088,171,65,2023-03-20,2023-04-18,finalizado
1089,138,52,2020-02-13,2020-02-24,atrasado
1090,192,180,2023-06-11,2023-06-14,atrasado
1091,69,192,2020-02-02,2020-02-05,finalizado
1092,155,162,2023-05-27,,ativo
1093,93,181,2023-12-27,,ativo
1094,76,82,2023-05-19,2023-05-21,atrasado
1095,96,129,2021-08-18,2021-08-26,atrasado
1096,116,46,2023-09-17,2023-09-27,atrasado
1097,37,87,2022-11-04,,ativo
1098,88,251,2021-01-27,2021-02-22,finalizado
1099,122,5,2023-04-12,2023-04-27,atrasado
1100,73,144,2020-11-22,2020-12-18,atrasado
1101,161,87,2023-02-07,2023-02-13,finalizado
1102,154,45,2021-04-09,2021-04-17,atrasado
1103,106,205,2021-08-31,,ativo
1104,129,44,2023-12-05,2023-12-15,atrasado
1105,173,285,2022-03-11,2022-03-13,atrasado
1106,135,250,2022-09-25,2022-10-18,atrasado
1107,152,194,2023-06-06,2023-06-08,finalizado
1108,38,294,2021-07-11,,ativo
1109,195,257,2021-01-18,2021-01-26,finalizado
1110,86,197,2022-06-20,2022-07-09,finalizado
1111,70,28,2020-04-15,,ativo
1112,88,154,2022-05-24,,ativo
1113,68,84,2020-12-27,2020-12-30,atrasado
1114,155,61,2020-11-30,,ativo
1115,1,66,2023-11-01,2023-11-09,atrasado
1116,65,60,2020-11-03,,ativo
1117,3,22,2022-07-08,2022-07-26,atrasado
1118,35,242,2021-08-14,2021-09-11,atrasado
1119,16,144,2022-09-17,2022-09-28,atrasado
1120,190,103,2023-03-03,2023-03-13,finalizado
1121,180,23,2021-04-07,2021-04-09,finalizado
1122,159,84,2020-11-08,,ativo
1123,81,13,2021-09-12,2021-10-12,finalizado
1124,35,300,2023-10-12,,ativo
1125,129,157,2021-01-19,2021-02-13,finalizado
1126,38,258,2021-10-04,,ativo
1127,90,230,2020-02-14,2020-03-02,finalizado
1128,166,77,2023-05-12,,ativo
1129,28,296,2023-11-16,2023-11-26,atrasado
1130,160,66,2023-04-04,2023-05-02,atrasado
1131,155,140,2023-07-24,,ativo
1132,194,220,2023-02-11,,ativo
1133,184,190,2023-11-09,2023-12-04,finalizado
1134,24,58,2023-04-26,,ativo
1135,18,198,2022-10-05,,ativo
1136,136,55,2023-12-06,2024-01-05,atrasado
